geoid,year,measure,value,moe,region_type
24017851200,2019,gender_male_count_geo10,2379.0,,tract
24017850600,2019,gender_male_count_geo10,2380.0,,tract
24017850801,2019,gender_male_count_geo10,2453.0,,tract
24017850201,2019,gender_male_count_geo10,681.0,,tract
24017850202,2019,gender_male_count_geo10,2349.0,,tract
24017850500,2019,gender_male_count_geo10,1446.0,,tract
24033800607,2019,gender_male_count_geo10,2965.0,,tract
24001001800,2019,gender_male_count_geo10,2445.0,,tract
24001002000,2019,gender_male_count_geo10,2630.0,,tract
24001001300,2019,gender_male_count_geo10,4386.0,,tract
24001000200,2019,gender_male_count_geo10,2709.0,,tract
24001000700,2019,gender_male_count_geo10,1369.0,,tract
24001000800,2019,gender_male_count_geo10,945.0,,tract
24001001000,2019,gender_male_count_geo10,1070.0,,tract
24001001100,2019,gender_male_count_geo10,719.0,,tract
24001001401,2019,gender_male_count_geo10,1813.0,,tract
24001001600,2019,gender_male_count_geo10,866.0,,tract
24001002200,2019,gender_male_count_geo10,2026.0,,tract
24001001402,2019,gender_male_count_geo10,824.0,,tract
24510120700,2019,gender_male_count_geo10,1111.0,,tract
24510130400,2019,gender_male_count_geo10,966.0,,tract
24510130700,2019,gender_male_count_geo10,2169.0,,tract
24510140300,2019,gender_male_count_geo10,1003.0,,tract
24510170100,2019,gender_male_count_geo10,794.0,,tract
24510180200,2019,gender_male_count_geo10,609.0,,tract
24510190300,2019,gender_male_count_geo10,1142.0,,tract
24510250102,2019,gender_male_count_geo10,1291.0,,tract
24510250301,2019,gender_male_count_geo10,1015.0,,tract
24510250401,2019,gender_male_count_geo10,1964.0,,tract
24510080700,2019,gender_male_count_geo10,356.0,,tract
24510130805,2019,gender_male_count_geo10,463.0,,tract
24510210100,2019,gender_male_count_geo10,1219.0,,tract
24510270701,2019,gender_male_count_geo10,863.0,,tract
24027602303,2019,gender_male_count_geo10,1799.0,,tract
24027602800,2019,gender_male_count_geo10,3234.0,,tract
24027604001,2019,gender_male_count_geo10,3239.0,,tract
24027605602,2019,gender_male_count_geo10,4278.0,,tract
24027606701,2019,gender_male_count_geo10,1435.0,,tract
24027606704,2019,gender_male_count_geo10,3499.0,,tract
24027602306,2019,gender_male_count_geo10,2762.0,,tract
24027602600,2019,gender_male_count_geo10,3935.0,,tract
24027602302,2019,gender_male_count_geo10,3154.0,,tract
24027605503,2019,gender_male_count_geo10,2829.0,,tract
24027602305,2019,gender_male_count_geo10,2078.0,,tract
24027605401,2019,gender_male_count_geo10,2592.0,,tract
24027602700,2019,gender_male_count_geo10,2801.0,,tract
24027602900,2019,gender_male_count_geo10,2220.0,,tract
24027604002,2019,gender_male_count_geo10,4280.0,,tract
24027605102,2019,gender_male_count_geo10,5688.0,,tract
24027605402,2019,gender_male_count_geo10,3615.0,,tract
24027606604,2019,gender_male_count_geo10,2047.0,,tract
24027601201,2019,gender_male_count_geo10,4131.0,,tract
24027602100,2019,gender_male_count_geo10,4079.0,,tract
24027602304,2019,gender_male_count_geo10,2378.0,,tract
24027605502,2019,gender_male_count_geo10,2692.0,,tract
24027606705,2019,gender_male_count_geo10,1008.0,,tract
24027606803,2019,gender_male_count_geo10,2515.0,,tract
24021751600,2019,gender_male_count_geo10,1588.0,,tract
24021752900,2019,gender_male_count_geo10,1541.0,,tract
24021750100,2019,gender_male_count_geo10,644.0,,tract
24021750300,2019,gender_male_count_geo10,917.0,,tract
24021750200,2019,gender_male_count_geo10,772.0,,tract
24021750600,2019,gender_male_count_geo10,1177.0,,tract
24009860102,2019,gender_male_count_geo10,1476.0,,tract
24001000600,2019,gender_male_count_geo10,1390.0,,tract
24001000400,2019,gender_male_count_geo10,1271.0,,tract
24001000100,2019,gender_male_count_geo10,1878.0,,tract
24001001503,2019,gender_male_count_geo10,901.0,,tract
24027605601,2019,gender_male_count_geo10,3181.0,,tract
24027606603,2019,gender_male_count_geo10,4147.0,,tract
24027606804,2019,gender_male_count_geo10,1732.0,,tract
24027606901,2019,gender_male_count_geo10,2946.0,,tract
24009861003,2019,gender_male_count_geo10,2962.0,,tract
24009861004,2019,gender_male_count_geo10,3425.0,,tract
24510080600,2019,gender_male_count_geo10,836.0,,tract
24510090400,2019,gender_male_count_geo10,743.0,,tract
24510090700,2019,gender_male_count_geo10,1481.0,,tract
24510120300,2019,gender_male_count_geo10,2139.0,,tract
24510120600,2019,gender_male_count_geo10,1463.0,,tract
24510140200,2019,gender_male_count_geo10,1227.0,,tract
24510150200,2019,gender_male_count_geo10,1273.0,,tract
24510150600,2019,gender_male_count_geo10,1371.0,,tract
24510160500,2019,gender_male_count_geo10,1686.0,,tract
24510151000,2019,gender_male_count_geo10,2099.0,,tract
24510151200,2019,gender_male_count_geo10,1786.0,,tract
24510160100,2019,gender_male_count_geo10,1025.0,,tract
24510210200,2019,gender_male_count_geo10,1850.0,,tract
24510240300,2019,gender_male_count_geo10,828.0,,tract
24510260203,2019,gender_male_count_geo10,1482.0,,tract
24510260604,2019,gender_male_count_geo10,561.0,,tract
24510270200,2019,gender_male_count_geo10,865.0,,tract
24510040100,2019,gender_male_count_geo10,2816.0,,tract
24510040200,2019,gender_male_count_geo10,458.0,,tract
24510060200,2019,gender_male_count_geo10,1464.0,,tract
24510090500,2019,gender_male_count_geo10,742.0,,tract
24510090800,2019,gender_male_count_geo10,1418.0,,tract
24510120100,2019,gender_male_count_geo10,2397.0,,tract
24017850901,2019,gender_male_count_geo10,2564.0,,tract
24017850905,2019,gender_male_count_geo10,1998.0,,tract
24017850802,2019,gender_male_count_geo10,2388.0,,tract
24017850904,2019,gender_male_count_geo10,4153.0,,tract
24017851002,2019,gender_male_count_geo10,4204.0,,tract
24017851001,2019,gender_male_count_geo10,2256.0,,tract
24019970200,2019,gender_male_count_geo10,2608.0,,tract
24019970100,2019,gender_male_count_geo10,1431.0,,tract
24019970300,2019,gender_male_count_geo10,2118.0,,tract
24019970500,2019,gender_male_count_geo10,1413.0,,tract
24019970900,2019,gender_male_count_geo10,602.0,,tract
24019970400,2019,gender_male_count_geo10,1731.0,,tract
24019970600,2019,gender_male_count_geo10,2104.0,,tract
24043000100,2019,gender_male_count_geo10,1744.0,,tract
24043000200,2019,gender_male_count_geo10,1803.0,,tract
24043000800,2019,gender_male_count_geo10,1471.0,,tract
24003750201,2019,gender_male_count_geo10,1796.0,,tract
24003750400,2019,gender_male_count_geo10,1792.0,,tract
24003701300,2019,gender_male_count_geo10,3837.0,,tract
24003702602,2019,gender_male_count_geo10,3343.0,,tract
24003706600,2019,gender_male_count_geo10,2431.0,,tract
24003731102,2019,gender_male_count_geo10,3296.0,,tract
24003731303,2019,gender_male_count_geo10,3261.0,,tract
24003731308,2019,gender_male_count_geo10,1844.0,,tract
24005402303,2019,gender_male_count_geo10,3350.0,,tract
24005402306,2019,gender_male_count_geo10,1816.0,,tract
24005402506,2019,gender_male_count_geo10,2123.0,,tract
24005403801,2019,gender_male_count_geo10,818.0,,tract
24005420800,2019,gender_male_count_geo10,1534.0,,tract
24005430400,2019,gender_male_count_geo10,2072.0,,tract
24005430600,2019,gender_male_count_geo10,1041.0,,tract
24005450300,2019,gender_male_count_geo10,1442.0,,tract
24005451701,2019,gender_male_count_geo10,2055.0,,tract
24017850710,2019,gender_male_count_geo10,2815.0,,tract
24033804600,2019,gender_male_count_geo10,1641.0,,tract
24033803508,2019,gender_male_count_geo10,2131.0,,tract
24033805201,2019,gender_male_count_geo10,2079.0,,tract
24033805802,2019,gender_male_count_geo10,2189.0,,tract
24033801404,2019,gender_male_count_geo10,2330.0,,tract
24033802502,2019,gender_male_count_geo10,987.0,,tract
24003701101,2019,gender_male_count_geo10,2153.0,,tract
24009860703,2019,gender_male_count_geo10,2034.0,,tract
24009860101,2019,gender_male_count_geo10,1658.0,,tract
24009860401,2019,gender_male_count_geo10,5137.0,,tract
24009860402,2019,gender_male_count_geo10,1696.0,,tract
24009860501,2019,gender_male_count_geo10,3723.0,,tract
24009860502,2019,gender_male_count_geo10,1487.0,,tract
24009860600,2019,gender_male_count_geo10,3626.0,,tract
24009860300,2019,gender_male_count_geo10,2329.0,,tract
24009860900,2019,gender_male_count_geo10,3775.0,,tract
24023000200,2019,gender_male_count_geo10,1878.0,,tract
24023000300,2019,gender_male_count_geo10,1607.0,,tract
24023000600,2019,gender_male_count_geo10,2743.0,,tract
24023000400,2019,gender_male_count_geo10,1397.0,,tract
24023000500,2019,gender_male_count_geo10,2234.0,,tract
24023000700,2019,gender_male_count_geo10,2708.0,,tract
24023000100,2019,gender_male_count_geo10,1911.0,,tract
24029950500,2019,gender_male_count_geo10,1292.0,,tract
24029950200,2019,gender_male_count_geo10,2207.0,,tract
24029950400,2019,gender_male_count_geo10,1301.0,,tract
24029950300,2019,gender_male_count_geo10,2632.0,,tract
24029950100,2019,gender_male_count_geo10,1862.0,,tract
24031701800,2019,gender_male_count_geo10,2473.0,,tract
24031702900,2019,gender_male_count_geo10,2607.0,,tract
24031703402,2019,gender_male_count_geo10,1715.0,,tract
24031703213,2019,gender_male_count_geo10,2780.0,,tract
24031703302,2019,gender_male_count_geo10,2246.0,,tract
24031703401,2019,gender_male_count_geo10,2759.0,,tract
24031703701,2019,gender_male_count_geo10,2375.0,,tract
24031703702,2019,gender_male_count_geo10,2421.0,,tract
24031704100,2019,gender_male_count_geo10,2394.0,,tract
24031705901,2019,gender_male_count_geo10,2081.0,,tract
24031700309,2019,gender_male_count_geo10,2587.0,,tract
24031700715,2019,gender_male_count_geo10,3044.0,,tract
24031700810,2019,gender_male_count_geo10,2470.0,,tract
24031700815,2019,gender_male_count_geo10,3944.0,,tract
24031700902,2019,gender_male_count_geo10,1984.0,,tract
24005451801,2019,gender_male_count_geo10,3077.0,,tract
24005490100,2019,gender_male_count_geo10,1798.0,,tract
24005490200,2019,gender_male_count_geo10,1401.0,,tract
24005491100,2019,gender_male_count_geo10,1901.0,,tract
24005491202,2019,gender_male_count_geo10,904.0,,tract
24005491701,2019,gender_male_count_geo10,1781.0,,tract
24005400100,2019,gender_male_count_geo10,2409.0,,tract
24005402201,2019,gender_male_count_geo10,1907.0,,tract
24005408100,2019,gender_male_count_geo10,2435.0,,tract
24005411303,2019,gender_male_count_geo10,3190.0,,tract
24005420402,2019,gender_male_count_geo10,892.0,,tract
24009860801,2019,gender_male_count_geo10,3392.0,,tract
24043000700,2019,gender_male_count_geo10,1724.0,,tract
24510150701,2019,gender_male_count_geo10,764.0,,tract
24510150300,2019,gender_male_count_geo10,1033.0,,tract
24510150702,2019,gender_male_count_geo10,853.0,,tract
24510151100,2019,gender_male_count_geo10,3114.0,,tract
24510151300,2019,gender_male_count_geo10,1969.0,,tract
24510190100,2019,gender_male_count_geo10,935.0,,tract
24510190200,2019,gender_male_count_geo10,773.0,,tract
24510220100,2019,gender_male_count_geo10,2190.0,,tract
24510230300,2019,gender_male_count_geo10,699.0,,tract
24510250207,2019,gender_male_count_geo10,998.0,,tract
24510250303,2019,gender_male_count_geo10,896.0,,tract
24510260202,2019,gender_male_count_geo10,2583.0,,tract
24009860702,2019,gender_male_count_geo10,1585.0,,tract
24009861001,2019,gender_male_count_geo10,574.0,,tract
11001007404,2019,gender_male_count_geo10,1999.0,,tract
11001007504,2019,gender_male_count_geo10,1415.0,,tract
11001007605,2019,gender_male_count_geo10,1893.0,,tract
11001004001,2019,gender_male_count_geo10,2553.0,,tract
11001001600,2019,gender_male_count_geo10,2481.0,,tract
11001001901,2019,gender_male_count_geo10,2001.0,,tract
11001002600,2019,gender_male_count_geo10,1280.0,,tract
11001004002,2019,gender_male_count_geo10,1596.0,,tract
11001005600,2019,gender_male_count_geo10,3427.0,,tract
11001004600,2019,gender_male_count_geo10,1609.0,,tract
11001005201,2019,gender_male_count_geo10,2796.0,,tract
11001005900,2019,gender_male_count_geo10,1320.0,,tract
11001007703,2019,gender_male_count_geo10,3539.0,,tract
11001007707,2019,gender_male_count_geo10,2318.0,,tract
11001008100,2019,gender_male_count_geo10,1644.0,,tract
11001008200,2019,gender_male_count_geo10,1440.0,,tract
11001008410,2019,gender_male_count_geo10,937.0,,tract
11001008804,2019,gender_male_count_geo10,1166.0,,tract
11001009201,2019,gender_male_count_geo10,1375.0,,tract
11001009302,2019,gender_male_count_geo10,747.0,,tract
11001009507,2019,gender_male_count_geo10,978.0,,tract
11001009901,2019,gender_male_count_geo10,1417.0,,tract
11001009903,2019,gender_male_count_geo10,865.0,,tract
11001009905,2019,gender_male_count_geo10,1386.0,,tract
11001000202,2019,gender_male_count_geo10,2325.0,,tract
11001000400,2019,gender_male_count_geo10,630.0,,tract
11001000901,2019,gender_male_count_geo10,3234.0,,tract
11001000902,2019,gender_male_count_geo10,1160.0,,tract
11001001002,2019,gender_male_count_geo10,1398.0,,tract
11001001200,2019,gender_male_count_geo10,2605.0,,tract
11001002001,2019,gender_male_count_geo10,1636.0,,tract
11001002201,2019,gender_male_count_geo10,1582.0,,tract
11001002502,2019,gender_male_count_geo10,3495.0,,tract
11001002900,2019,gender_male_count_geo10,2213.0,,tract
11001003100,2019,gender_male_count_geo10,1839.0,,tract
11001003200,2019,gender_male_count_geo10,2545.0,,tract
11001003302,2019,gender_male_count_geo10,1067.0,,tract
11001004300,2019,gender_male_count_geo10,1855.0,,tract
11001001902,2019,gender_male_count_geo10,1199.0,,tract
11001002701,2019,gender_male_count_geo10,3001.0,,tract
11001007604,2019,gender_male_count_geo10,1846.0,,tract
11001007808,2019,gender_male_count_geo10,1756.0,,tract
11001008302,2019,gender_male_count_geo10,1598.0,,tract
11001009102,2019,gender_male_count_geo10,2176.0,,tract
11001009503,2019,gender_male_count_geo10,1417.0,,tract
11001009604,2019,gender_male_count_geo10,817.0,,tract
11001009700,2019,gender_male_count_geo10,1593.0,,tract
11001009807,2019,gender_male_count_geo10,1527.0,,tract
11001000502,2019,gender_male_count_geo10,1470.0,,tract
11001001803,2019,gender_male_count_geo10,2208.0,,tract
11001009810,2019,gender_male_count_geo10,1318.0,,tract
11001009811,2019,gender_male_count_geo10,1978.0,,tract
11001010100,2019,gender_male_count_geo10,1324.0,,tract
11001010200,2019,gender_male_count_geo10,1803.0,,tract
11001010300,2019,gender_male_count_geo10,2002.0,,tract
11001010400,2019,gender_male_count_geo10,2350.0,,tract
11001010600,2019,gender_male_count_geo10,4571.0,,tract
11001010700,2019,gender_male_count_geo10,969.0,,tract
11001010900,2019,gender_male_count_geo10,1827.0,,tract
11001011000,2019,gender_male_count_geo10,1670.0,,tract
11001011100,2019,gender_male_count_geo10,2786.0,,tract
11001009508,2019,gender_male_count_geo10,1762.0,,tract
11001007503,2019,gender_male_count_geo10,1196.0,,tract
11001007601,2019,gender_male_count_geo10,2304.0,,tract
11001007709,2019,gender_male_count_geo10,1154.0,,tract
11001008903,2019,gender_male_count_geo10,1575.0,,tract
11001009204,2019,gender_male_count_geo10,1298.0,,tract
11001009902,2019,gender_male_count_geo10,1599.0,,tract
11001009904,2019,gender_male_count_geo10,1418.0,,tract
11001000100,2019,gender_male_count_geo10,2342.0,,tract
11001000801,2019,gender_male_count_geo10,2536.0,,tract
11001000802,2019,gender_male_count_geo10,1606.0,,tract
11001001001,2019,gender_male_count_geo10,3542.0,,tract
11001001702,2019,gender_male_count_geo10,1652.0,,tract
11001003000,2019,gender_male_count_geo10,1726.0,,tract
11001003301,2019,gender_male_count_geo10,1922.0,,tract
11001003600,2019,gender_male_count_geo10,2501.0,,tract
11001004202,2019,gender_male_count_geo10,1129.0,,tract
11001000600,2019,gender_male_count_geo10,2195.0,,tract
11001001402,2019,gender_male_count_geo10,1564.0,,tract
11001002002,2019,gender_male_count_geo10,2505.0,,tract
11001002101,2019,gender_male_count_geo10,2778.0,,tract
11001002400,2019,gender_male_count_geo10,1734.0,,tract
11001002702,2019,gender_male_count_geo10,3034.0,,tract
11001004801,2019,gender_male_count_geo10,1475.0,,tract
11001004802,2019,gender_male_count_geo10,1856.0,,tract
11001005301,2019,gender_male_count_geo10,2504.0,,tract
11001006801,2019,gender_male_count_geo10,1158.0,,tract
11001006804,2019,gender_male_count_geo10,2435.0,,tract
11001007000,2019,gender_male_count_geo10,1307.0,,tract
11001007301,2019,gender_male_count_geo10,2517.0,,tract
11001009603,2019,gender_male_count_geo10,1751.0,,tract
11001009801,2019,gender_male_count_geo10,935.0,,tract
11001009802,2019,gender_male_count_geo10,978.0,,tract
11001009804,2019,gender_male_count_geo10,1261.0,,tract
11001001401,2019,gender_male_count_geo10,1672.0,,tract
11001007409,2019,gender_male_count_geo10,1698.0,,tract
11001006802,2019,gender_male_count_geo10,1205.0,,tract
11001007806,2019,gender_male_count_geo10,1083.0,,tract
11001007901,2019,gender_male_count_geo10,2135.0,,tract
11001008002,2019,gender_male_count_geo10,1591.0,,tract
11001008702,2019,gender_male_count_geo10,1310.0,,tract
11001009601,2019,gender_male_count_geo10,840.0,,tract
11001009400,2019,gender_male_count_geo10,2339.0,,tract
11001009501,2019,gender_male_count_geo10,3783.0,,tract
11001009906,2019,gender_male_count_geo10,605.0,,tract
11001009907,2019,gender_male_count_geo10,1070.0,,tract
11001004902,2019,gender_male_count_geo10,1561.0,,tract
11001009509,2019,gender_male_count_geo10,1618.0,,tract
11001009803,2019,gender_male_count_geo10,1298.0,,tract
11001000300,2019,gender_male_count_geo10,3024.0,,tract
11001000702,2019,gender_male_count_geo10,1126.0,,tract
11001001500,2019,gender_male_count_geo10,3236.0,,tract
11001001804,2019,gender_male_count_geo10,2651.0,,tract
11001002301,2019,gender_male_count_geo10,1665.0,,tract
11001002501,2019,gender_male_count_geo10,1818.0,,tract
11001003500,2019,gender_male_count_geo10,2258.0,,tract
11001004201,2019,gender_male_count_geo10,2055.0,,tract
11001004400,2019,gender_male_count_geo10,3225.0,,tract
